,0,1,2,3,4,Y1,Y2
40,0.557703369120761,0.5682808504300452,0.46965817904297236,0.3754202027020168,0.0,1,1
41,0.7506771250076728,0.7773698021445616,0.5650648765931807,0.36043953041673055,0.23529411764705882,0,1
42,0.6109133720102564,0.6780148251274973,0.4449245680076883,0.41419599213062885,0.0,1,1
43,0.6328973487248862,0.5865469675423867,0.4337849445327504,0.47192211441935883,0.0,1,0
44,0.6170949917902707,0.5998464957414582,0.512245151172289,0.42372040835843516,0.0,1,1
45,0.7469679912844399,0.46610570249385486,0.22564360269690642,0.5970515157920043,0.2222222222222222,0,1
46,0.6467088344564363,0.698846474969443,0.6047072984670954,0.47443986431822316,0.0,1,1
47,0.5480476277975102,0.8973068817528147,0.7020664639566658,0.4399271884711504,0.0,1,0
48,0.7719835713115657,0.448346472977871,0.4531493451668833,0.49044336746783984,0.2,0,1
49,0.6967311481915252,0.5462200004417714,0.8881352027739378,0.40103481198034063,0.0,1,1
50,0.4012521754153602,0.44139969643024113,0.6528435435855426,0.4401758975696821,0.0,1,0
51,0.6468554850570978,0.4361445650859048,0.2771834352531717,0.3850996990363764,0.13333333333333333,0,1
52,0.8309838860687495,0.45699188474146313,0.5058660525705765,0.4183746601372962,0.0,1,0
53,0.8685889252546705,0.7873474657075294,0.5760586207083893,0.5045625750423204,0.07142857142857142,0,1
54,0.988152787110892,0.5077459451814752,0.4928124832854306,0.44245151348509,0.0,1,0
55,0.5789261859277867,0.39627349331449757,0.4597538690470935,0.44629291987347186,0.03614457831325301,0,0
56,0.5393113531190685,0.4190535698934563,0.4413982875998994,0.4056128624237295,0.0,1,0
57,0.7116675277432976,0.41665262195455144,0.4271025165341009,1.0,0.058823529411764705,0,1
58,0.6529173373116829,0.760109347846901,0.4442286785174274,0.3881366943266136,0.0,1,0
59,0.6858456894277217,0.4361311526933922,0.5212998938603461,0.5060781595634943,0.04545454545454546,0,1
60,0.6440750242707544,0.7308869273409813,0.584468528237168,0.41011253986314583,0.0,1,1
61,0.5887996328849047,0.5323023335998416,0.24308723126216858,0.5823330648205509,0.0,1,1
62,0.8177627280351759,0.5642070585309673,0.5572974564295476,0.26981011279174555,0.0,1,0
63,0.8354331983316436,0.7607069799465993,0.5735852368216126,0.5039017874550996,0.375,0,1
64,0.6782327987124113,0.6358799505124553,0.37190181852509197,0.3846527325929301,0.7391304347826086,0,1
65,0.6575898150025661,0.3788557618442874,0.2811625905695143,0.47443998043173924,0.0,0,1
66,0.7133580183524376,0.6255881530111271,0.45428407669602455,0.41250744037933296,0.16279069767441862,0,1
67,0.3948011213803335,0.6113508649193256,0.4663447200870219,0.5007049595069002,0.18181818181818185,0,1
68,0.7775549897407659,0.5871269670890413,0.43880316746227077,0.32678430353352195,0.0,1,1
69,0.679085522230362,0.3990867175336992,0.39158688233820227,0.37889957186400103,0.17647058823529413,0,1
70,0.8379250278984162,0.508729734825724,0.45280803753902754,0.4986734045879914,0.0,0,1
71,0.706834265098131,0.46226002565783286,0.5407342586320079,0.3482989079150398,0.10714285714285714,0,1
72,0.7625385334228041,0.7063256142095915,0.4255655218778007,0.48085048103651695,0.0,1,0
73,0.48584326486680807,0.6385167747232421,0.530274344198292,0.4936162424591748,0.0,1,0
74,0.7137689899575306,0.5646474341472769,0.36934153278157567,0.32920544598440804,0.0,0,0
75,0.677195942901412,0.32112345096684836,0.6170017470797404,0.5269059347779262,0.1,0,1
76,0.6798776891501461,0.6729176187037185,0.5457542831652038,0.4700411080590333,0.0,1,1
77,0.5728701896779756,0.5278701335163949,0.2712975611369206,0.6542189048166874,0.0,1,0
78,0.6491957815891642,0.5322985596653227,0.614437647995079,0.4463955735580184,0.0,0,1
79,0.6491439465080052,0.5047227435571546,0.6970557492886016,0.5259613688825975,0.0,1,1
80,0.4089104493200849,0.722916209399284,0.1914390474724832,0.5001842375082076,0.0625,0,1
81,0.4570092126753361,0.6453924372996562,0.5651126212677076,0.35983938358037276,0.03333333333333333,0,1
82,0.7215079144277352,0.6436980954704905,0.40228848313201526,0.558548422038355,0.0,1,1
83,0.6277594998804963,0.4008709725796913,0.3846168616779906,0.4956072571954766,0.030303030303030304,0,1
84,0.6742571406436861,0.6221617244798041,0.4419507901235904,0.36621006584504545,0.0,1,1
85,0.5431245870771257,0.652089840963058,0.40626202980915727,0.4229883992722899,0.0,1,1
86,0.8891411994320053,0.5454060176388653,0.2599525427069511,0.42019388515110745,0.11764705882352941,0,1
87,0.7185343455216199,0.605486212596092,0.36174300754055677,0.40699023692344616,0.0,1,0
88,0.8362653225767153,0.7209383619935426,0.3730654835051288,0.3339091184432117,0.0,1,1
89,0.9190276906035633,0.6762916263689513,0.332734454922762,0.4487557652042423,0.0,1,1
90,0.5687764319269188,0.5839310469070316,0.3320865075153052,0.4344547197869517,0.13333333333333333,0,1
91,0.8000958165405366,0.5517383629394768,0.4192433505065605,0.41846914893449605,0.0,1,0
92,0.5169114656896937,0.4109054965130481,0.7744145458379683,0.46612823462201,0.0,0,0
93,0.7676661487464216,0.46735547588339266,0.3693664668180232,0.37135991009327424,0.05555555555555555,0,1
94,0.7685676051850809,0.3587155144844325,0.3253195008359824,0.2151091124987567,0.3333333333333333,0,1
95,0.5458073341077836,0.6847374431542459,0.22756289605194446,0.3761067239782029,0.13333333333333333,0,0
96,0.5431245870771257,0.5590101394160623,0.3975221380346441,0.4087415659133319,0.09090909090909093,0,1
97,0.582308365495126,0.6743799672984059,0.5572290291088606,0.3456460070480092,0.0,1,0
98,0.7543682873545627,0.5182856686071604,0.3691467721734525,0.5757751463977806,0.25,0,1
99,0.7372802715548854,0.381285060236773,0.6943123109069536,0.395295644671352,0.0,0,1
100,0.7314476386548824,0.5828663233573039,0.6624740277326917,0.4780563568034716,0.0,1,1
101,0.5817716863403881,0.5594977665276641,0.7250758235656085,0.4714890074014249,0.07692307692307693,0,1
102,0.6957929577703243,0.6239730945429729,0.34434257411148117,0.47994295049586533,0.0,0,0
103,0.845123096162556,0.6704205650843864,0.49163239480098975,0.5129350290417256,0.08333333333333333,0,1
104,0.5965079296955885,0.5698153833516351,0.31779761413861474,0.39956316647826984,0.0,0,0
105,0.0,0.5156769269508144,0.4861104850959541,0.44453408505880393,0.0,1,1
106,0.8530217202935326,0.5678670704641868,0.4515442543049293,0.4141810943797235,0.0,1,0
107,0.7971213948362226,0.8360992425464537,0.23648081620554784,0.4586663956835927,0.0,1,0
108,0.5393113531190685,0.5826443665485039,0.20281631390783472,0.4332921856065355,0.0,0,0
109,0.8744792995710112,0.6927574016067557,0.845385773226929,0.6077361312586118,0.0,1,1
110,0.6451058458007943,0.5681603796326722,0.4242583855912976,0.5038274769378985,0.05555555555555555,0,1
111,0.6730461468768864,0.6040628038129137,0.5289767426295673,0.549750877223587,0.0,1,1
112,0.40652766843775556,0.8887289031688888,0.3174598836220661,0.412026970770169,0.0,1,0
113,0.8232504806835593,0.6072470837739012,0.5140347235748592,0.3610495112317017,0.0,1,1
114,0.7684959596516819,0.6898355838860568,0.47251804968607747,0.3395310737083011,0.07142857142857142,0,1
115,0.8224028885865324,0.4481759388005666,0.4651657721355811,0.4788325087714385,0.0,1,1
116,0.5934078252979254,0.511530585529056,0.3023202622901531,0.2641634361574409,0.0,0,0
117,0.7988180175860132,0.8120255441218258,0.647120484723767,0.34931990141043556,0.125,0,1
118,0.582087420386781,0.5728936917844851,0.44734845906179377,0.4658840757897016,0.06666666666666667,0,1
119,0.48206848668710695,0.5801939889386687,0.4690719663169678,0.35685843322316835,0.0,0,1
120,0.6248975432783238,0.6039570039153017,0.5271895518041618,0.37708573856284777,0.0625,0,1
121,0.8593488634691554,0.7056754431864727,0.3415920404548074,0.22006277007254524,0.0,1,0
122,0.6005236192061352,0.36551137813824086,0.19575561605423042,0.3661189641612771,0.0,1,0
123,0.5480476277975102,0.53177703925397,0.2353317367449006,0.39680091880854373,0.0,1,1
124,0.4561202539052836,0.6453740103672991,0.49213191191426064,0.5074988928471922,0.041666666666666664,0,0
125,0.8098906321338967,0.6524314243768872,0.41220473999490137,0.48766507852173807,0.22727272727272727,0,1
126,0.7684959596516819,0.5982374109536481,0.6035750605944017,0.3400801344795597,0.0,1,1
127,0.86898356842367,0.7226922104487086,0.26405672485981135,0.32410126900639435,0.0,1,1
128,0.7004747231183689,0.5514984282713586,0.48473300409336506,0.4142808072966889,0.0,1,1
129,0.6875705256349133,0.5139792612077683,0.5325187097030968,0.46951542764690596,0.0,1,1
130,0.6674539365544218,0.5877266232288485,0.49700601488554064,0.4651426741213698,0.09090909090909093,0,1
131,0.6107660550597919,0.5666241349762007,0.33511351581982574,0.4570883452572285,0.06666666666666667,0,1
132,0.6692207000564426,0.588302235169927,0.44913641518904157,0.41896176149914305,0.125,0,1
133,0.6219851510974088,0.6950123384932754,0.5190847223317578,0.5026822124265655,0.07692307692307693,0,0
134,0.7845172112402395,0.8455480853135138,0.7430539649839689,0.4988781351402139,0.08333333333333333,0,1
135,0.9082462963773095,0.7050620483695196,0.6904528174567979,0.490617347652186,0.0,1,1
136,0.6097973372754837,0.5171440822819071,0.32589482165240646,0.35485743729633645,0.058823529411764705,0,0
137,0.8095040208000008,0.40346057531929036,0.60098308166793,0.47887703855182645,0.13333333333333333,0,0
138,0.6711346273435962,0.5743120600390403,0.4897836940421385,0.38522234521488224,0.043478260869565216,0,1
139,0.5776604179168614,0.539730594514563,0.4389734525818745,0.3844622175923557,0.0,1,1
140,0.5918565750004637,0.6722342031308339,0.4397439020042393,0.441308788086337,0.0,1,0
141,0.6483926747281056,0.6549210440064659,0.48745319472409365,0.46639037625272123,0.05555555555555555,0,0
142,0.6362960449614252,0.8233914828929914,0.5063208787689168,0.3186970703405906,0.0,1,1
143,0.5768143811144814,0.6312600405160924,0.4705375839981283,0.44567884481277953,0.07692307692307693,0,0
144,0.8309838860687495,0.6210960027184285,0.5174494311079245,0.2151091124987567,0.0,1,0
145,0.7403762036432759,0.5816119117173817,0.6819264707764052,0.3941351033414716,0.0,1,0
146,0.8067285851734943,0.6397296506534422,0.32391817995075156,0.3370187683182453,0.16666666666666666,0,0
147,0.7031030321209638,0.5088950213667696,0.32868383967979664,0.43073767746578956,0.07142857142857142,0,1
148,0.7580349574670674,0.5508301891929139,0.4963472848024071,0.4898825237529303,0.0,1,1
149,0.8344213576312751,0.37391754839156244,0.2950215449739111,0.4533001575010215,0.23076923076923078,0,1
150,0.849057066045657,0.3547326442062899,0.18126280994310617,0.4001509389864524,0.0,0,0
151,0.799084217191012,0.4367741794734168,0.5143594463992529,0.40888606393401083,0.07692307692307693,0,1
152,0.5271206543991203,0.6338578525192904,0.5318670242611172,0.31877038735350716,0.0,1,1
153,0.6399525293617182,0.5151923137607657,0.2330499220134521,0.45806151650648497,0.0,0,1
154,0.45402864707135315,0.5846952450394653,0.3458655531045598,0.4273079898102855,0.0,1,1
155,0.6782327987124113,0.41840441838416575,0.3229142539060774,0.3373935643524854,0.15384615384615385,0,1
156,0.5169114656896937,0.5212491920805602,0.5406311480872787,0.4467668536675188,0.08333333333333333,0,1
157,0.8298431595842297,0.8797931768735976,0.5185832926648559,0.9371522009141692,0.0,0,1
158,0.6113132884355093,0.4643146533821061,0.3171283488341454,0.3865893559396626,0.1,0,1
159,0.4912277895020021,0.3075422231204059,0.5257960972493789,0.3570188560557913,0.0,1,1
160,0.6142775634669274,0.37794351666284287,0.3827679680841385,0.36650855407559113,0.0,1,0
161,0.436349785190735,0.4523240713270438,0.02615154466867864,0.5702963615018753,0.0,1,0
162,0.6025139225776085,0.49811531989961066,0.4428570823412423,0.5470585109670636,0.2,0,1
163,0.7678849482257479,0.49195939223676,0.4057877088203128,0.3730201175554431,0.0,0,1
164,0.6233591339342517,0.6291640030009722,0.4862671345211784,0.3807744123107334,0.0,0,0
165,0.3113832689219618,0.20597562843003825,0.09213885200333438,0.0,0.0,1,1
166,0.6204594640052427,0.6593404458703052,0.6091098381666917,0.6075584347986244,0.0,1,1
167,0.8259457647563146,0.6787515507875534,0.4838338680191119,0.4386716794331619,0.08333333333333333,0,1
168,0.7355019839979009,0.5423678787223527,0.42093283410678994,0.436987898963069,0.23076923076923078,0,1
169,0.6142775634669274,0.3403563541181067,0.35063088149811694,0.48745008313697186,0.06666666666666667,0,1
170,0.7147627950975407,0.5378359685223182,0.4134404338543538,0.43068388054745216,0.058823529411764705,0,1
171,0.4273094486938329,0.5900267234155878,0.43191886483924824,0.3214838382998332,0.0,0,1
172,0.4890763870081444,0.465565533608717,0.7726527849342335,0.46637448602365533,0.0,0,0
173,0.6910689076348125,0.5001083728595912,0.515024238271856,0.5936943784440196,0.13333333333333333,0,1
174,0.7266672368554783,0.6455688306569449,0.22194511962104446,0.491075952438213,0.0,1,0
175,0.8616198122903556,0.43275156665989334,0.3433758636751638,0.3674224299181016,0.13333333333333333,0,1
176,0.6352319453694975,0.8519490991136218,0.47660792923985396,0.5030092415355469,0.11764705882352941,0,1
177,0.8653281470836327,0.7269843506593596,0.5044385230169182,0.36775660265378607,0.0,1,0
178,0.5590645571867563,0.3711028472227609,0.39931567867109674,0.3927550732651366,0.0,1,0
179,0.6967311481915252,0.5434357968722943,0.26404041543171974,0.41154917165412447,0.05,0,1
180,0.7280943433591794,0.5496207873743439,0.5695021470074786,0.3570379462319406,0.0,1,1
181,0.6170949917902707,0.7789170995102037,0.32600858087597295,0.36378540955768124,0.0,1,0
182,0.6628646740590568,0.4617597872957022,0.30486150491207464,0.4011319825165047,0.1875,0,0
183,0.8084807506550683,0.6871603904708037,0.27090123318480774,0.42432080498713415,0.13333333333333333,0,1
184,0.633521933394587,0.5905642290502731,0.9184047280928387,0.44916032768837355,0.0,1,1
185,0.8133846115289864,0.4396076055292064,0.3918461181839237,0.21511007647839153,0.0,1,0
186,0.5680855135984411,0.6030803324071288,0.21993538695372195,0.44157465357568165,0.0,1,0
187,0.679085522230362,0.35072793512969413,0.3221293323975263,0.43472795906254563,0.16666666666666666,0,1
188,0.7572741843462383,0.4363061930817742,0.46634228829640145,0.49260369757345746,0.1851851851851852,0,1
189,0.6607818162508171,0.414378369277578,0.42939684939670153,0.4098292360077646,0.09090909090909093,0,1
190,0.6197901064274046,0.5710639541083611,0.6060742128793035,0.5013634454058187,0.0,1,0
191,0.5316784295790201,0.658032763881711,0.32042664379071617,0.4846971971650393,0.0,1,0
192,0.7597292763698811,0.35324560226811874,0.3310537403091032,0.505301251636352,0.0,1,0
193,0.6254306033769614,0.2365499091832337,0.4209439555562189,0.4414332321214736,0.0,0,1
194,0.6730723385024973,0.571223551373516,0.44952991198357894,0.3508097993313289,0.0,1,1
195,0.5922500527161112,0.5799561118401495,0.37631840281947326,0.39200611276994646,0.0,1,0
196,0.6254306033769614,0.6701324080894366,0.4604424335466435,0.5466374110495795,0.0,1,1
197,0.7137689899575306,0.5005216662480985,0.3482163171222945,0.39299193687997797,0.0,1,1
198,0.595431372073646,0.45194561189511795,0.354222498612359,0.4121405928209334,0.03333333333333333,0,0
199,0.704024586053765,0.4163381811083342,0.3691826643560576,0.8443209315106235,0.09523809523809523,0,1
200,0.740093502550936,0.4549706090158949,0.4671832667790494,0.43974474589741663,0.06896551724137931,0,1
201,0.6610736139549682,0.5320155407835625,0.45913523395997835,0.4483360341736763,0.0,1,1
202,0.7850096323207544,0.5418377743073268,0.6141019450533247,0.46698479177990665,0.0,1,1
203,0.5875437445176533,0.5509686033719321,0.5021250583244354,0.4933075138169287,0.0,1,0
204,0.7554363090956909,0.3662284875457571,0.4272309367898446,0.4601843049917043,0.0,1,1
205,0.793137928339648,0.6114075888847681,0.4810384414402784,0.5790553636604525,0.0,1,1
206,0.7970913089189706,0.5645542918084028,0.42060420746860494,0.46771898301492887,0.0,1,1
207,0.8298431595842297,0.5266364828405108,0.38094360178908815,0.5433315661328915,0.0,1,1
208,0.6932160204077125,0.5250619646161874,0.4032834413825195,0.4580654806348406,0.14285714285714285,0,1
209,0.4815900009942842,0.41206525739167477,0.44962385218070144,0.42491559492906494,0.0625,0,1
210,0.47866866037293143,0.6456021019012166,0.5464729791068597,0.4167075140123137,0.0,1,1
211,0.6849492719768473,0.7212800321320552,0.3973281031381317,0.45806775218351004,0.0,1,1
212,0.7597840276935526,0.559847883703591,0.36439053608991,0.34250434773151195,0.0,1,0
213,0.8362653225767153,0.6505820193984748,0.5104183629411243,0.3998792267503253,0.0,1,1
214,0.7766546367089411,0.5507855946827893,0.5583611492761369,0.5047922612961889,0.22727272727272727,0,1
215,0.4903558652878539,0.6112252434478953,0.32152211911249706,0.5072155072115356,0.0,1,0
216,0.5789914464627156,0.4774391348249267,0.6214251244803664,0.518587307004437,0.10526315789473684,0,1
217,0.7031030321209638,0.5251245667197533,0.4582681615209223,0.3179229646465511,0.0625,0,1
218,0.4737422885141572,0.5959286653761138,0.31955162048618657,0.39121794364678614,0.0,1,0
219,0.3137973381351058,0.43378824581302045,0.49126809157536844,0.4921082410156916,0.05555555555555555,0,1
220,0.7167455693012293,0.740883646508343,0.439152725933178,0.322772529772816,0.2222222222222222,0,0
221,0.82972670931258,0.6668783375901384,0.28626866911257576,0.5009184865500569,0.0,1,0
222,0.42983252943231354,0.513928388946642,0.42921304831761775,0.5296525079585999,0.11764705882352941,0,1
223,0.46225412269157495,0.6448845773628922,0.4801686788901076,0.45174434344067105,0.15384615384615385,0,1
224,0.7280943433591794,0.425355858873369,0.4705201855941401,0.5092437314876179,0.0625,0,1
225,0.8524687604090646,0.5520965052436386,0.3612262256251779,0.5265143244937007,0.0,1,1
226,0.5925754169806037,0.5928014093022931,0.47196901724679163,0.4679634802384169,0.0625,0,1
227,0.6305218988942309,0.5972102460107722,0.3050041525993761,0.4502039203608338,0.0,1,1
228,0.6209238511607671,0.5945525218877123,0.26665458926688856,0.4672276696852888,0.0,1,1
229,0.6590177018954106,0.6040381928584035,0.6946270615019543,0.46955337551033705,0.0,0,0
230,0.679085522230362,0.5515133613743541,0.4569591792100205,0.4863948261966875,0.07692307692307693,0,1
231,0.7135080584534755,0.49645486398992267,0.3729608646966476,0.46589842778378054,0.13333333333333333,0,1
232,0.6109133720102564,0.6454519761201625,0.29827446570870464,0.2721192536979601,0.0,1,0
233,0.5612174948501648,0.7669340157625031,0.41465169705261395,0.5062287073196168,0.0,1,1
234,0.8029656967635584,0.6733996309896362,0.46938153718350284,0.42722579757084544,0.1111111111111111,0,1
235,0.5417493507830772,0.5122063613207137,0.539560635456207,0.40141257651860207,0.0,1,0
236,0.6610736139549682,0.3012395752915382,0.14983623400767776,0.32304572393358344,0.0,0,1
237,0.9004478654402621,0.5554040471096315,0.4763257704131476,0.4946341002050514,0.25,0,0
238,0.6399525293617182,0.5873868328656187,0.4057078243731711,0.3921846276565735,0.125,0,1
239,0.4273094486938329,0.5077264029161044,0.47915840550548294,0.5162646488728205,0.0,1,1
240,0.5608556067438722,0.39302084502322376,0.3128186566489144,0.31053241696388845,0.0,1,0
241,0.7530434767874326,0.5629090917132162,0.399728142357509,0.4260837100396853,0.07142857142857142,0,1
242,0.7439853860971238,0.6750517429118319,0.49197651600555536,0.3982869320854734,0.058823529411764705,0,1
243,0.8133846115289864,0.5788903894751123,0.3500932493671258,0.48200194461108914,0.0,1,0
244,0.7976778875803961,0.49805185914466543,0.36917117861818394,0.3840168772937602,0.16666666666666666,0,1
245,0.5393113531190685,0.4182684129899421,0.34937950841050247,0.4846042648385408,0.0,1,0
246,0.7905004445839867,0.7824198940504656,0.339984671718486,0.45845492489192463,0.0,1,1
247,0.7850096323207544,0.3764924847867146,0.23262300987498596,0.3828897832685013,0.0,1,0
248,0.7052392607975935,0.6065532838955592,0.5022399405925544,0.4469845916514199,0.04545454545454546,0,1
249,0.7266672368554783,0.48039472859349486,0.57031514818806,0.4282977434863299,0.0,1,1
250,0.6320077482173011,0.7023972254689388,0.49613279128930454,0.6215935717930097,0.0,1,1
251,0.4916212309559661,0.7497284126503145,0.44042108756698584,0.5591994843095407,0.0,1,0
252,0.6027478688870427,0.5750768201458869,0.4721205158772004,0.3596485320944125,0.06666666666666667,0,1
253,0.6524936880325747,0.7395969361402019,0.35805422523659924,0.37463343116301756,0.0,1,0
254,0.8329527058653958,0.6260242488583052,0.5634872886184867,0.463885930855093,0.0,1,0
255,0.42402735157206606,0.7066930390185993,0.35903112143596916,0.4286048153531513,0.0,1,0
256,0.49022827159447874,0.6269536666574147,0.3382324907006322,0.3766414358432498,0.0,1,0
257,0.5324363469539946,0.4516010295308961,0.4776360949693039,0.6630781429795884,0.0,1,0
258,0.6707780997365252,0.5028862583711238,0.400585444641981,0.710062088903341,0.17647058823529413,0,1
259,0.6111697453398679,0.7230276322073435,0.33922204894713337,0.5968839962354369,0.0,0,0
260,0.839940001456585,0.6560567433954239,0.47520351754154344,0.3788655788612544,0.0,1,1
261,0.8593488634691554,0.4680423244782408,0.343696035971075,0.3302427269462644,0.0,1,1
262,0.6875705256349133,0.6556217230257264,0.736507264159211,0.46730865290935797,0.0,1,1
263,0.5442317857349233,0.6548841813404509,0.8489905403443969,0.4736199981487201,0.03571428571428571,0,0
264,0.5809582246729772,0.7847716676037557,0.3209776316084243,0.4682105444415501,0.0,1,1
265,0.8286644923038358,0.5187258656056675,0.4198156183196202,0.45887676571556113,0.0,1,1
266,0.6439216211916675,0.6817610849226212,0.4604026323307848,0.4093382765407549,0.13333333333333333,0,1
267,0.5292754493273144,1.0000000000000002,0.4435614205179088,0.45497312429020853,0.05263157894736842,0,1
268,0.5079035990702194,0.5687744036198776,0.3269412334149404,0.50451577771009,0.0,0,1
269,0.6209238511607671,0.6909820003849227,0.31775770679958315,0.4202706033330749,0.125,0,1
270,0.602338621235883,0.551461028976145,0.4097146302646322,0.38597895903000934,0.0,1,1
271,0.6642303186210541,0.5503992657893775,0.41298963724630067,0.4180324537599114,0.05263157894736842,0,0
272,0.7803506301780748,0.530332472080931,0.2974757075728509,0.4257320349683121,0.0,1,1
273,0.44070652877451477,0.5016970281100219,0.37976289502999183,0.3757282162194381,0.0,1,0
274,0.86898356842367,0.5080743415752242,0.4758056158896622,0.5261255926286814,0.13333333333333333,0,1
275,0.5863305525689165,0.5324332810012415,0.4467845639221646,0.46009064027062385,0.23529411764705882,0,1
276,0.7413812942372907,0.7627703943826556,0.5775698860942873,0.4181031305326549,0.0,0,1
277,0.39629120817208563,0.5722909890047769,0.260446251628244,0.3745010633893644,0.0,1,0
278,0.4795251403669052,0.4742290586852014,0.5179274607290529,0.41175288241508373,0.0,1,1
279,0.5934078252979254,0.6155317267846181,0.026850868151329532,0.48261682305942755,0.2,0,1
280,0.5475706046858144,0.4589493377653491,0.15207484650428782,0.3736231106361304,0.0,1,1
281,0.5776604179168614,0.6510168969033701,0.31367701357077804,0.40510821905299677,0.14705882352941177,0,1
282,0.7413812942372907,0.6154369135236626,0.44841730563624704,0.43511685675390277,0.0,1,1
283,0.6718043045921199,0.8348993083758836,0.396330358666825,0.4363645878150785,0.04545454545454546,0,1
284,0.7325984945264816,0.3421564609338299,0.2492888200870249,0.4164652717709375,0.0,0,1
285,0.7804920325619664,0.5516929840749711,0.550142911637681,0.37405776770745885,0.0,1,1
286,0.8393692259011285,0.4591051371187178,0.6395622925879478,0.38897344577681736,0.0,1,1
287,0.4797251200394096,0.5266364828405108,0.604388219798492,0.4105803861863524,0.07142857142857142,0,1
288,0.557703369120761,0.6714517261594353,0.4498871188446847,0.5393055085671083,0.0,1,0
289,0.7107842928617756,0.4991878115749606,0.46815176147345117,0.37843190547667666,0.0,0,0
290,0.5465040981605348,0.899119126941639,0.71285192876846,0.43903139720485096,0.09090909090909093,0,1
291,0.8329160898340373,0.5703500200996812,0.340287904891607,0.47083563276100576,0.0,1,0
292,0.7905004445839867,0.5783060803034707,0.46115557188270495,0.44417511064239923,0.08333333333333333,0,1
293,0.436349785190735,0.5586272140770836,0.5021142115330122,0.07380139286740009,0.0,1,0
294,0.722609016866606,0.4899455221329325,0.4025427766085574,0.4361421527678986,0.0,1,1
