,0,1,2,3,4,5,6,0,1,2,3,4,5,6,Y1,Y2,Y1,Y2
35,0.519717137483793,1.0,0.0,1.0,0.0,0.0,0.0,2.788548619218143,-0.8649842681233981,-0.31832239666020146,2.0333288779569054,-0.8876574796730148,1.1056581875132212,-0.5309173451995667,0,1,0,1
36,-0.8136047207773119,1.0,0.0,1.0,0.0,0.0,0.0,-0.23437538541513742,-0.1053993048219666,0.10725458542425288,0.1736341848233981,-0.02513783479635005,-0.04751367546123482,0.010143904637266322,0,1,0,1
37,-0.3299839540477563,1.0,1.0,0.0,0.0,1.0,1.0,1.0361289063872554,0.6815201878430291,-0.02014478385474883,-1.2140251518679992,-0.020872592864828544,0.03188845974395959,-0.5561950466445492,0,1,0,1
38,-1.7870020133620854,1.0,1.0,0.0,0.0,1.0,0.0,-0.20973198320345307,-0.964225696475502,-0.08759605348327497,-0.06418644225568179,0.018371694017843002,-0.008707061633656775,-0.05525831018501285,0,1,0,1
39,-0.11325274320643801,1.0,1.0,0.0,1.0,0.0,0.0,1.4742338345949773,-0.13016392814547542,-0.8946914917297291,0.15026984329163678,-1.3189844686322187,-0.08105496346953753,0.35851948423425745,0,1,0,1
40,-0.0011946387405577122,1.0,1.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.3732116321047518,0.342211219228454,0.4408852164831937,-0.17016053937922826,-0.3312757921921511,0.11540474724233317,1,1,1,1
41,1.6260899622995058,1.0,1.0,1.0,0.0,0.0,0.0,1.6675154205689722,0.5586481022047588,-0.7824037257668857,-0.7094783074340244,-1.304670277826899,0.6558517487199071,0.7991033641841687,0,1,0,1
42,0.8528361733699532,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-0.31030337922718126,-0.22888353350273036,-0.29825039268913583,0.11380966878776697,0.0905275841433502,-0.028182954706244,1,1,1,1
43,0.14096577123792925,1.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,0.0610071703164148,-0.09120310180819902,0.19157440425635644,0.0453496791593542,0.06958096126184393,-0.0010751434926086943,1,0,1,0
44,0.2444725192606397,1.0,0.0,1.0,0.0,0.0,1.0,-0.4972383423397705,-0.27456508378477085,-0.1459302257178363,-0.7182023315426393,0.07256210353320545,0.13898803725880832,0.10936845198519402,1,1,1,1
45,-0.7963970800085676,1.0,0.0,1.0,0.0,0.0,0.0,1.5472513226295976,-0.1465833787359931,-0.4197034237380902,-0.6072765971646723,-0.6493866774909306,-1.0982270834292789,1.638753350990198,0,1,0,1
46,1.0149634532864054,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.1033561941972525,0.2958130308012786,-0.39110117162452523,-0.14708958107813122,-0.1534234608786125,-0.23901140699616363,1,1,1,1
47,2.55952887018933,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.19806941456366214,0.0014042147760987053,-0.36777128637102,-0.0006982294275563322,0.0023295967772090564,-1.3182800608693586,1,0,1,0
48,-0.9346125164566665,1.0,0.0,0.0,0.0,1.0,0.0,1.342802356132661,-0.17245489679475362,-0.12087477793468654,0.3460515434836783,-0.16231093660770926,0.19971526628144237,-0.22741815543504107,0,1,0,1
49,-0.17288846176373002,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.22352505698213662,0.41316534210952316,-0.7095999308095325,-0.20544164982278346,0.3232511397806554,-2.168756060632992,1,1,1,1
50,-0.9886774606353468,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,2.6249830564607675,0.004500928884054866,-0.4431231790547328,-0.0022380344172966346,0.0015339955222994008,-0.15100310087562824,1,0,1,0
51,-1.0295767728321845,1.0,1.0,1.0,0.0,0.0,0.0,0.7294554566418505,-0.01349202672975873,-0.06347960953925841,-1.2930077112015943,-0.04630554756390611,0.8269947916503605,-0.5488017485681078,0,1,0,1
52,-0.8673275388565451,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-1.1063686587003012,0.22137453632724843,-0.19160937078476334,-0.11007590747959632,0.04891122897973009,-0.22105560243814157,1,0,1,0
53,1.7037435070575526,1.0,1.0,1.0,0.0,0.0,1.0,0.15991904997181214,2.1385792168214826,1.0120988569236873,0.3080280403502269,0.1618538876767931,0.22800301556863758,0.0711900225450571,0,1,0,1
54,-0.47232196674455695,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,1.8706611817082444,0.017209130181614785,-0.9729390082312137,-0.00855703936461545,-0.022203932224530803,-0.005733850659370562,1,0,1,0
55,-1.3398828917760546,1.0,1.0,1.0,0.0,0.0,0.0,-0.16470086671222267,-0.6992538493944079,0.07153880602922372,0.42601510419154864,-0.011782503356570728,0.028623791804160338,-0.040676709646501163,0,0,0,0
56,-1.1625915163902025,0.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,1.9965556786846668,0.837033556053477,-0.28000611846913365,-0.4162051778947942,0.11274828734980934,-0.0565419809354529,1,0,1,0
57,-1.1812774659673626,1.0,1.0,0.0,0.0,1.0,0.0,0.04395009838741519,0.06991374792205851,1.2516913222253176,-0.05031623873378049,0.05501195676247652,-0.32516806228756184,0.0005025437029397461,0,1,0,1
58,1.4917563628662431,1.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,-0.13434172971124644,-0.907755301111148,-0.26889394390639515,0.45137074117464643,0.16254983098316214,-0.026274090564916287,1,0,1,0
59,-1.029681157973628,1.0,0.0,0.0,0.0,1.0,0.0,-0.07904727450512693,-0.10293792565331776,-0.47852898111961834,-0.009220616982742982,0.037826411729221174,-0.006986526884244711,0.00963954827721907,0,1,0,1
60,1.2643259103986804,1.0,0.0,0.0,1.0,0.0,0.0,-0.4972383423397705,-0.09766235841515776,-0.21779354970919415,-0.4319770075031928,0.1082953036296941,0.15149111195502388,-0.7087792832791798,1,1,1,1
61,-0.2812060211018302,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-1.0715574941367594,3.021612941818807,0.23877285406368284,-1.502461810382381,0.3912170584786805,0.22107783254075103,1,1,1,1
62,-0.03289989514388288,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,0.8855714336481288,-1.4864184838993264,0.09696937571356486,0.7391042629572959,-0.19114416896268757,1.2442936526811976,1,0,1,0
63,1.4964075771219538,1.0,1.0,1.0,0.0,0.0,0.0,2.9528379672960385,0.5424235860397418,0.30336371293199366,4.007448504100427,0.8957838894454871,2.9357368269328794,2.8118039423495116,0,1,0,1
64,0.5249114692400626,1.0,1.0,1.0,0.0,0.0,1.0,6.3029120650583454,0.05305862222662231,-0.3269712206958966,-0.2681434131823499,-2.0608708518510217,0.1728861196875072,-1.6385618202076015,0,1,0,1
65,-1.4754405382901736,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,0.005829985210056283,-0.04263608367480948,-0.09144523645104659,0.021200295570322016,-0.0358727961941842,-0.7923828822009643,0,1,0,1
66,0.44481310223595394,1.0,0.0,1.0,0.0,0.0,1.0,1.0004692029284876,-0.07926124137088805,0.06847317155008875,-0.3271850677905965,0.06850529936270289,0.10569108852451674,-0.22212486465525946,0,1,0,1
67,0.334008014342104,1.0,1.0,1.0,0.0,0.0,0.0,1.1755259289988036,-0.45384838230302404,0.15263870354099088,-0.20978387853486918,0.17943075378119627,-0.14593548702484066,-0.44333942990037584,0,1,0,1
68,0.1454797559470317,1.0,1.0,0.0,1.0,0.0,0.0,-0.4972383423397705,0.4395214393350295,-0.666366118553207,0.12499187059984378,0.33134278418078367,-0.16413067715917212,-0.01780820451965683,1,1,1,1
69,-1.317988303785438,1.0,1.0,0.0,1.0,0.0,0.0,1.1263269798417868,0.03512515794880942,-0.22472323135083705,-2.0248219368327693,-0.25311183846767543,1.4400558903340703,-0.06629225733114864,0,1,0,1
70,-0.46466538936147905,1.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,-0.43408508445720156,-0.2195580713139741,-0.3545522272354387,0.1091726914274776,-0.23832377607598884,0.12240476202717086,0,1,0,1
71,-0.8263269765646525,0.0,0.0,0.0,1.0,0.0,0.0,0.48849774612760344,-0.1821020567826924,0.5985406432251348,-1.0658609095593141,0.2923857551812444,1.1347558902806907,-0.23245816668991345,0,1,0,1
72,1.0731716370030928,0.0,1.0,1.0,0.0,0.0,1.0,-0.4972383423397705,0.08452770367068353,0.052487922933017434,-0.0425018917636501,-0.026099007792071215,-0.019819833557285685,-0.029356789554384363,1,0,1,0
73,0.5454331821219647,1.0,1.0,0.0,0.0,1.0,1.0,-0.4972383423397705,0.3133697713995799,-0.14035196792339066,0.01218317058009906,0.06978837987435141,0.007477693551348516,0.39268939251896084,1,0,1,0
74,-0.029472566950699088,1.0,1.0,0.0,1.0,0.0,0.0,-0.4972383423397705,0.3032173532775392,-1.0334369336682736,0.528471001034665,0.5138644678099077,-0.679173334791868,0.13527837917139687,0,0,0,0
75,-1.924756007629686,1.0,1.0,0.0,0.0,1.0,0.0,0.42278200689644524,0.1095643784291908,1.1313450609399938,-0.4233138551401465,0.4783123353565917,-0.42258033024915814,-0.5331256128383759,0,1,0,1
76,0.8131659495072268,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.09637451512482109,-0.2807132835417147,0.09953438153876905,0.1395814077810362,0.033989038348891956,-0.3072798624391212,1,1,1,1
77,-0.3157006746231171,0.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,-0.5309117587502171,1.863945391110371,0.6263912180462415,-0.926825116487576,1.5463893116117604,-0.32366296475640943,1,0,1,0
78,-0.281235392646704,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.08897820678585609,0.05156008895182991,-0.9805107400073864,-0.02563765316129902,-0.0670426805297714,-0.7956349673767101,0,1,0,1
79,-0.49585075393659084,1.0,0.0,1.0,0.0,0.0,1.0,-0.4972383423397705,-0.08927788510815125,0.7445417637174098,0.14251529739738358,-0.3702147123935739,0.140713544970852,-0.06269866245777321,1,1,1,1
80,1.202291898274179,1.0,1.0,0.0,1.0,0.0,0.0,0.07777437593286435,4.054097584904045,-1.4262819004180525,0.09721659799592788,-0.11092818470935381,0.06704372494490622,-0.33014727063868504,0,1,0,1
81,0.5989446648703339,0.0,1.0,0.0,1.0,0.0,1.0,-0.1905648925943652,-0.20773332800843228,-0.12156845420222014,0.11862707799657103,0.023166679417909085,-0.11048282755864587,0.03870874923143254,0,1,0,1
82,0.5857580457549257,1.0,1.0,0.0,1.0,0.0,0.0,-0.4972383423397705,0.7772378788888485,2.428790780836034,0.11118679593392035,-1.2076879017530262,0.1516295287047282,-0.011674202046786186,1,1,1,1
83,-1.304101913630133,1.0,0.0,0.0,0.0,1.0,0.0,-0.21844429711667482,0.22046368745452913,-0.497208161309407,-0.11922001923991084,0.10861228731790767,-0.07591555615076366,-0.06283820183641606,0,1,0,1
84,0.4181461055349549,0.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,-0.09899064967262683,1.1451947415657648,-0.520651541614063,-0.5694347349523827,0.4465964664125255,0.016291302526721195,1,1,1,1
85,0.651068805141905,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,1.5268559597084823,0.3311642097878805,-0.7338039317020758,-0.1646675427171857,0.14821136935730547,0.04102993858730911,1,1,1,1
86,-0.17922347693224594,1.0,1.0,1.0,0.0,0.0,0.0,0.5851385391146009,0.02279966424824378,-0.003102235262265891,-1.0446759591825552,-0.0018152374093520641,0.2447188345159368,-0.41368879349841325,0,1,0,1
87,0.2883649598535916,1.0,1.0,0.0,1.0,0.0,0.0,-0.4972383423397705,0.1155969354440277,-0.10809095243889755,0.532204436426185,0.053746966012644386,-0.20583274147121253,0.2635865126729328,1,0,1,0
88,1.1868988294382685,1.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,0.14257979578621816,-0.13332916446360157,0.1918538142329791,0.06629637272342788,-0.23614124286448152,-0.2190973457471979,1,1,1,1
89,0.8394249683238733,1.0,1.0,0.0,0.0,1.0,0.0,-0.4972383423397705,0.6375476922092125,0.03125551137561182,-0.026969833659507475,-0.015541438665391061,-0.0025792707402321987,-0.6098173192002397,1,1,1,1
90,0.12060674541398976,0.0,0.0,1.0,0.0,0.0,0.0,0.7294554566418505,0.6168452414600935,0.05839711207476355,-0.9189751242769391,0.042598092055061966,0.06390662292246148,-0.09403195907490812,0,1,0,1
91,-0.12994049037720767,1.0,1.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-0.09529898591775249,0.023314845950862362,-0.5094829892177634,-0.01159303535251391,0.1294973222377963,-0.07411452057381542,1,0,1,0
92,-1.2260058394874191,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,3.2975358108044937,-0.8629359944287921,-1.446763004476698,0.429084863415094,-0.42865681670235356,0.49003897354248627,0,0,0,0
93,-0.7866704207331363,0.0,1.0,0.0,1.0,0.0,0.0,0.013884073902571568,-0.8202459849009615,0.8285347677834739,-0.01833637155657816,0.011503437946755724,0.014637633584715546,-0.006711025669359225,0,1,0,1
94,-1.632186813600684,1.0,0.0,0.0,0.0,1.0,1.0,2.5694961551142814,-0.23241062401943138,0.7588461113708727,-3.9611452249125256,1.9498521654908811,10.310763800968507,-1.6281798309539748,0,1,0,1
95,0.9051565504338693,0.0,1.0,0.0,1.0,0.0,0.0,0.7294554566418505,0.08120153545780662,0.06629254702500993,-0.22007036634452068,0.04835746016207997,0.16361319470311173,1.656557299613459,0,0,0,0
96,-0.07334615679085082,0.0,1.0,0.0,0.0,1.0,0.0,0.3391437933295166,1.0564805300349525,0.41582595365470165,-0.25555743448994944,0.1410247912873193,0.09366876050410977,0.1720418302744971,0,1,0,1
97,0.8245470259819719,1.0,1.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.6657939801297739,-1.1560176657672685,-0.30078774967689914,0.5748163078416074,0.32944644132337825,-0.2644551730258432,1,0,1,0
98,-0.39029405714340026,1.0,1.0,0.0,1.0,0.0,0.0,1.8028125307507687,0.8717355853813773,1.9790439421148662,2.6338188258079063,3.56784521775108,4.115881606694449,-0.5715894828396353,0,1,0,1
99,-1.4565339445509673,0.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.4202717371312215,-0.39349691268848486,-0.3912151239373981,0.1956617525810396,0.20414668034902766,1.8165736357056943,0,1,0,1
100,0.1123202806217124,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.3865510675971034,0.3273110257497488,-0.15310324954182908,-0.16275159187333502,-0.06645541902689815,-0.22546415082667123,1,1,1,1
101,-0.06955108257362035,1.0,0.0,0.0,0.0,1.0,0.0,0.2104696186111647,0.4703548104658061,-0.2653577806052618,0.35908618645386675,-0.055849750879494564,0.12862595288251408,-0.4842748814928215,0,1,0,1
102,0.4322435247740361,1.0,1.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-0.19755163667829098,-0.3763867789056226,-0.4968098730036872,0.1871539380216375,-0.22646895279830517,0.461674767595806,0,0,0,0
103,0.7937320345662863,1.0,0.0,1.0,0.0,0.0,0.0,0.2694452820237425,0.49797887170424776,0.30109508986977745,-0.1949111676757716,0.08112865140592629,-0.16312187750417295,-0.04876085974602667,0,1,0,1
104,0.010748229462741355,1.0,1.0,0.0,0.0,1.0,0.0,-0.4972383423397705,-0.3935867210924769,-0.3563287502036813,1.505630513713443,0.17718031707928067,-0.711466784552999,0.10035262419063994,0,0,0,0
105,-0.41059721085216366,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,2.8136922837558247,-0.025885161138131354,0.1894965517003566,0.012871094615522282,0.008882676495617541,0.0871506164750964,1,1,1,1
106,-0.00441497994528739,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,0.689302229487105,-0.14490260114516262,-0.6351561885954717,0.0720511291941416,0.19289748686561048,-0.002143386259615481,1,0,1,0
107,2.0831658298192166,1.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,-0.005756611476158252,-0.001190284868946557,0.28192156084856085,0.000591855275147097,0.05923252058968297,0.14820545745954503,1,0,1,0
108,0.11059284885597682,1.0,0.0,0.0,1.0,0.0,0.0,-0.4972383423397705,-0.16524630820639194,-0.014274588305348246,-0.6719652247112262,0.0070978726265340355,0.05575189243898132,-1.2503638088614988,0,0,0,0
109,0.9675737885697674,1.0,0.0,0.0,0.0,1.0,0.0,-0.4972383423397705,2.4980368267693502,2.9988725930235813,-1.4037730188498332,-1.4911544370432148,-2.7118833860770106,0.8972207203930671,1,1,1,1
110,-0.0021322314341575576,1.0,0.0,0.0,0.0,1.0,1.0,0.013884073902571568,-0.08432103189931861,0.41310541348388524,0.02144667124267699,0.005735586090362648,0.015692782097473268,0.0005287332999833166,0,1,0,1
111,0.27728694174284074,0.0,0.0,0.0,0.0,1.0,1.0,-0.4972383423397705,0.048909827644506486,0.9517374973204888,0.33604819288485205,-0.4732403755102416,0.4241349896992693,-0.36088914353141643,1,1,1,1
112,2.492768707382005,1.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-3.8019098980281694,-0.6314063451054726,-0.5116039740354316,0.31395944438305823,0.16810330638737372,0.7624244830409411,1,0,1,0
113,0.3020693594814419,0.0,0.0,1.0,0.0,0.0,0.0,-0.4972383423397705,0.9172982192548529,-0.6917650668424493,0.09337219852605261,0.3439721151253,-0.08565674537256883,-0.04588286564616009,1,1,1,1
114,0.9448340457715396,1.0,1.0,0.0,0.0,1.0,0.0,0.15991904997181214,0.47510402324315926,-0.695311274703289,-0.16880892083723634,-0.11119351848523967,0.19681534330145894,0.0633878299230452,0,1,0,1
115,-0.9359397393367027,1.0,0.0,0.0,1.0,0.0,1.0,-0.4972383423397705,-1.7497087390026316,-0.640649025274628,0.11063293586629949,0.31855525934914575,0.04901268698999054,-0.08804926621741592,1,1,1,1
116,-0.4428671012072229,1.0,1.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.7381815016283082,-2.7546146235595987,0.027601907219629997,1.3697000092036657,-0.05620851544342309,0.8959733041357256,0,0,0,0
117,1.8958065340972325,1.0,1.0,1.0,0.0,0.0,0.0,0.6527870942054992,0.7753822192689319,-0.7932466983621622,0.11542492622580251,-0.517821207211942,-0.12152460628368476,0.7336698795684821,0,1,0,1
118,0.03470589852632707,1.0,0.0,1.0,0.0,0.0,0.0,0.11610855715104003,0.8276484274449751,-0.38400787321221086,0.187740027013503,-0.044586600093309316,0.05509546468548818,0.008418523017739167,0,1,0,1
119,0.09152220108371868,1.0,1.0,0.0,1.0,0.0,0.0,-0.4972383423397705,-0.7508275153955172,-0.518196369959496,0.018522563697715436,0.25766710400514625,-0.017888640937956477,-0.24200735190764094,0,1,0,1
120,0.2764635288232968,1.0,1.0,0.0,0.0,1.0,0.0,0.07777437593286435,-0.09162672565929807,-0.22046459296072202,0.11258336025495651,-0.017146496132813112,-0.08242801546696994,-0.07909644484113948,0,1,0,1
121,1.0681115260537186,1.0,1.0,1.0,0.0,0.0,0.0,-0.4972383423397705,1.8030820225276591,-3.0740478007305976,-0.217912318548487,1.5285344327084995,0.5547526560593244,0.2688152941223798,1,0,1,0
122,-1.5792963849867914,1.0,1.0,1.0,0.0,0.0,0.0,-0.4972383423397705,-0.3762330495187229,-0.6578634431523903,0.9390467734444427,0.3271149279590284,-0.8064691742167337,0.5407085254527176,1,0,1,0
123,-0.28529424954738203,1.0,1.0,0.0,0.0,1.0,1.0,-0.4972383423397705,-0.5532514983564922,-0.3123535317254132,0.47941200238815684,0.15531415233911736,-0.24183521541474784,0.3130724801096164,1,1,1,1
124,0.5988012528773852,1.0,0.0,0.0,0.0,1.0,0.0,-0.11389653015801399,0.10886785827097949,-0.052729525509060494,-0.026922389361282436,0.0060057099923604765,-0.02084106618160014,0.01676354000905301,0,0,0,0
125,0.6537272594731208,1.0,0.0,0.0,0.0,1.0,0.0,1.593716996833447,-0.899001015179266,-0.4398355113214167,-0.014125015117326983,-0.7009733302038718,-0.007698650718546907,0.14964646159198666,0,1,0,1
